contact_sheet_id,old_filename,reviewed_filename,review_basis
,vocal-booth-artist-back-source-alternate-02.jpg,vocal-booth-artist-back.jpg,removed workflow-noise wording after visual review
,vocal-booth-artist-back-source.jpg,vocal-booth-artist-back-view-02.jpg,removed workflow-noise wording after visual review
,vocal-booth-artist-back-web.jpg,vocal-booth-artist-back-view-03.jpg,removed workflow-noise wording after visual review
,vocal-booth-artist-web.jpg,vocal-booth-artist.jpg,removed workflow-noise wording after visual review
,vocalboothinstudiob-blue-alternate-02.jpg,vocalboothinstudiob-blue-view-02.jpg,removed workflow-noise wording after visual review
,vohn-1-alternate-02.jpg,vohn-1-view-02.jpg,removed workflow-noise wording after visual review
,vohn-2-alternate-02.jpg,vohn-2-view-02.jpg,removed workflow-noise wording after visual review
,workforce-connection-logo-source-alternate-02.png,workforce-connection-logo.png,removed workflow-noise wording after visual review
,workforce-connection-logo-source.png,workforce-connection-logo-view-02.png,removed workflow-noise wording after visual review
,youtube-play-button-source.png,youtube-play-button.png,removed workflow-noise wording after visual review
,additional-effects.jpg,vocal-production-additional-effects-service-graphic.jpg,expanded visible subject and added factual location when useful
,additional-revision.jpg,mixing-mastering-additional-revision-service-graphic.jpg,expanded visible subject and added factual location when useful
,advanced-tuning.jpg,vocal-production-melodic-tuning-service-graphic.jpg,expanded visible subject and added factual location when useful
,after-checkmark-sign.jpg,audio-mixing-before-after-checkmark-studio-sign.jpg,expanded visible subject and added factual location when useful
,after-motion-blur.jpg,audio-mixing-before-after-motion-transition.jpg,expanded visible subject and added factual location when useful
,albuquerque-music-studio.jpg,recording-studio-albuquerque-nm-studio-a-lounge-chair.jpg,expanded visible subject and added factual location when useful
,antgraphic.png,antoine-seated-electric-guitarist-cutout.png,expanded visible subject and added factual location when useful
,antione1.jpeg,antoine-musician-interview-headshot.jpeg,expanded visible subject and added factual location when useful
,antione2.jpg,antoine-songwriter-writing-lyrics.jpg,expanded visible subject and added factual location when useful
,antoinegraphic3.png,antoine-electric-guitarist-standing-cutout.png,expanded visible subject and added factual location when useful
,antoinepic.jpg,antoine-electric-guitarist-action-portrait.jpg,expanded visible subject and added factual location when useful
,antoine-vocal-recording-performance.png,antoine-singer-vocal-recording-performance.png,expanded visible subject and added factual location when useful
,artist-portrait-cap.jpg,male-artist-blue-cap-studio-headshot.jpg,expanded visible subject and added factual location when useful
,artist-portrait-reclining.jpg,male-artist-reclining-close-up-portrait.jpg,expanded visible subject and added factual location when useful
,artist-portrait.jpg,male-artist-looking-up-studio-portrait.jpg,expanded visible subject and added factual location when useful
,artist-purple-portrait.jpg,male-artist-purple-light-side-portrait.jpg,expanded visible subject and added factual location when useful
,artist-purple-silhouette.jpg,male-artist-purple-light-standing-silhouette.jpg,expanded visible subject and added factual location when useful
,artist-side-portrait.jpg,male-artist-white-background-side-portrait.jpg,expanded visible subject and added factual location when useful
,artist-speaking-booth.jpg,male-singer-vocal-booth-microphone-performance.jpg,expanded visible subject and added factual location when useful
,before-checkmark-sign.jpg,audio-mixing-before-version-checkmark-studio-sign.jpg,expanded visible subject and added factual location when useful
,biopic.jpg,male-artist-seated-white-background-portrait.jpg,expanded visible subject and added factual location when useful
,blue-booth-microphone.jpg,vocal-recording-albuquerque-nm-blue-booth-microphone.jpg,expanded visible subject and added factual location when useful
,blue-microphone-close.jpg,vocal-recording-albuquerque-nm-blue-microphone-close-up.jpg,expanded visible subject and added factual location when useful
,bodyonyourbody.png,body-on-your-body-illustrated-single-cover.png,expanded visible subject and added factual location when useful
,cables.jpg,recording-studio-blue-patch-cables-close-up.jpg,expanded visible subject and added factual location when useful
,checkmark-audio-mixer.jpg,mixing-mastering-albuquerque-nm-studio-console.jpg,expanded visible subject and added factual location when useful
,checkmark-lounge-sign.jpg,recording-studio-albuquerque-nm-checkmark-lounge-sign.jpg,expanded visible subject and added factual location when useful
,checkmark-sign.jpg,recording-studio-albuquerque-nm-checkmark-sign.jpg,expanded visible subject and added factual location when useful
,compressor-rack.jpg,mixing-mastering-albuquerque-nm-compressor-rack.jpg,expanded visible subject and added factual location when useful
,control-room-desk.jpg,music-production-albuquerque-nm-control-room-desk.jpg,expanded visible subject and added factual location when useful
,control-room-instruments.jpg,recording-studio-albuquerque-nm-control-room-instruments.jpg,expanded visible subject and added factual location when useful
,control-room.jpg,vocal-recording-albuquerque-nm-control-room-microphone.jpg,expanded visible subject and added factual location when useful
,countrymeds-1.jpg,country-meds-singer-studio-headphones.jpg,expanded visible subject and added factual location when useful
,countrymeds-1-view-02.jpg,country-meds-singer-studio-headphones-view-02.jpg,expanded visible subject and added factual location when useful
,countrymeds-2.jpg,country-meds-singer-vocal-recording-microphone.jpg,expanded visible subject and added factual location when useful
,countrymeds-2-view-02.jpg,country-meds-singer-vocal-recording-microphone-view-02.jpg,expanded visible subject and added factual location when useful
,crowd2.png,live-concert-audience-black-and-white.png,expanded visible subject and added factual location when useful
,dark-studio-frame.jpg,checkmark-audio-recording-studio-phone-video-frame.jpg,expanded visible subject and added factual location when useful
,dark-video-frame.jpg,checkmark-audio-black-phone-video-frame.jpg,expanded visible subject and added factual location when useful
,drift.png,drift-illustrated-music-cover-art.png,expanded visible subject and added factual location when useful
,engineer-at-rack.jpg,audio-engineer-albuquerque-nm-studio-rack-workstation.jpg,expanded visible subject and added factual location when useful
,engineering-logo-1.png,audio-engineering-purple-headphones-skull-logo.png,expanded visible subject and added factual location when useful
,exterior-lesmens-building.jpg,checkmark-audio-albuquerque-nm-studio-building-exterior.jpg,expanded visible subject and added factual location when useful
,for-constructors.jpg,mixing-mastering-mixed-stems-service-graphic.jpg,expanded visible subject and added factual location when useful
,for-live-shows.jpg,music-production-performance-version-service-graphic.jpg,expanded visible subject and added factual location when useful
,for-remixes.jpg,music-production-acapella-instrumental-service-graphic.jpg,expanded visible subject and added factual location when useful
,for-serious-artists.jpg,music-production-high-resolution-audio-service-graphic.jpg,expanded visible subject and added factual location when useful
,gavinstudiopic-1-2.jpg,gavin-hammond-albuquerque-nm-recording-studio-portrait.jpg,expanded visible subject and added factual location when useful
,gavinstudiopic-1-2.png,gavin-hammond-albuquerque-nm-recording-studio-portrait.png,expanded visible subject and added factual location when useful
,gavinstudiopic2.png,gavin-hammond-albuquerque-nm-control-room-headshot.png,expanded visible subject and added factual location when useful
,gavinstudiopic2-view-02.png,gavin-hammond-albuquerque-nm-control-room-headshot-view-02.png,expanded visible subject and added factual location when useful
,gavinstudiopic2-view-03.png,gavin-hammond-albuquerque-nm-control-room-headshot-view-03.png,expanded visible subject and added factual location when useful
,guitar-header-2.jpeg,acoustic-guitar-horizontal-studio-product-photo.jpeg,expanded visible subject and added factual location when useful
,guitar-image-header.jpg,acoustic-guitar-standing-studio-product-photo.jpg,expanded visible subject and added factual location when useful
,guitar-image-header.png,acoustic-guitar-standing-studio-product-photo.png,expanded visible subject and added factual location when useful
,guitar-lessons-pic.jpg,guitar-instructor-acoustic-performance-portrait.jpg,expanded visible subject and added factual location when useful
,guitar.avif,acoustic-guitar-horizontal-banner.avif,expanded visible subject and added factual location when useful
,guitar.jpg,acoustic-guitar-front-product-photo.jpg,expanded visible subject and added factual location when useful
,guitarwesitebrg.jpg,acoustic-guitar-website-banner.jpg,expanded visible subject and added factual location when useful
,heymillie-2.jpg,hey-millie-album-cover-artist-holding-cash.jpg,expanded visible subject and added factual location when useful
,heymillie-2-view-02.jpg,hey-millie-album-cover-artist-holding-cash-view-02.jpg,expanded visible subject and added factual location when useful
,inthestudio1.jpg,artists-discussing-recording-session-studio-lounge.jpg,expanded visible subject and added factual location when useful
,live-room.jpg,recording-studio-albuquerque-nm-studio-b-live-room.jpg,expanded visible subject and added factual location when useful
,lobo-rap-group.jpeg,lobo-rap-group-black-and-white-group-portrait.jpeg,expanded visible subject and added factual location when useful
,marz.png,marz-sunglasses-basketball-jersey-portrait.png,expanded visible subject and added factual location when useful
,marzcubist.jpg,marz-cubist-illustrated-artist-portrait.jpg,expanded visible subject and added factual location when useful
,marzgraphic5.png,marz-artist-photography-services-graphic.png,expanded visible subject and added factual location when useful
,microphone-pop-filter.jpg,vocal-recording-albuquerque-nm-dark-microphone-pop-filter.jpg,expanded visible subject and added factual location when useful
,microphone-sign-background.jpg,vocal-recording-albuquerque-nm-microphone-studio-sign.jpg,expanded visible subject and added factual location when useful
,milialbumcover-1.jpg,millie-black-and-white-album-cover.jpg,expanded visible subject and added factual location when useful
,milialbumcover-1-view-02.jpg,millie-black-and-white-album-cover-view-02.jpg,expanded visible subject and added factual location when useful
,milli.jpg,millie-relaxing-studio-lounge-session.jpg,expanded visible subject and added factual location when useful
,millie-graphic2.png,millie-artist-photography-promotion-graphic.png,expanded visible subject and added factual location when useful
,piano-1.jpeg,child-piano-lesson-with-instructor.jpeg,expanded visible subject and added factual location when useful
,piano-teaching-review.png,piano-lessons-five-star-review-screenshot.png,expanded visible subject and added factual location when useful
,piano.jpg,upright-piano-black-and-white-wide.jpg,expanded visible subject and added factual location when useful
,piano-view-02.jpg,upright-piano-color-studio-photo.jpg,expanded visible subject and added factual location when useful
,piano-view-03.jpg,upright-piano-black-and-white-studio-photo.jpg,expanded visible subject and added factual location when useful
,praying-artist-pink.jpg,male-artist-praying-pink-portrait.jpg,expanded visible subject and added factual location when useful
,producer-keyboard-computer.jpg,music-producer-keyboard-daw-workstation.jpg,expanded visible subject and added factual location when useful
,purple-artist-motion.jpg,female-guitarist-purple-motion-portrait.jpg,expanded visible subject and added factual location when useful
,purple-booth-curtain.jpg,vocal-recording-albuquerque-nm-purple-booth-curtain.jpg,expanded visible subject and added factual location when useful
,rappermillieholdingmoney.png,millie-artist-career-promotion-graphic.png,expanded visible subject and added factual location when useful
,richard-from-gardenview.jpg,richard-baca-gardenview-black-and-white-portrait.jpg,expanded visible subject and added factual location when useful
,richard.jpg,richard-baca-bass-guitar-performance-profile.jpg,expanded visible subject and added factual location when useful
,singer-smoke-stage.jpg,female-singer-smoke-stage-performance.jpg,expanded visible subject and added factual location when useful
,singer-stage-smoke.jpg,female-singer-smoke-stage-performance-view-02.jpg,expanded visible subject and added factual location when useful
,studio-collage-wall.jpg,recording-studio-albuquerque-nm-artist-collage-wall.jpg,expanded visible subject and added factual location when useful
,studio-interview-speaker.png,male-musician-studio-interview-speaking.png,expanded visible subject and added factual location when useful
,synth-keyboards.jpg,music-production-albuquerque-nm-stacked-synth-keyboards.jpg,expanded visible subject and added factual location when useful
,t-shirt-logo.png,checkmark-audio-headphones-microphone-shirt-logo.png,expanded visible subject and added factual location when useful
,tuba-banner.jpg,tuba-instrument-close-up-banner.jpg,expanded visible subject and added factual location when useful
,vocal-booth-artist.jpg,vocal-recording-albuquerque-nm-artist-booth-rear.jpg,expanded visible subject and added factual location when useful
,vocalboothinstudiob-blue.jpg,vocal-recording-albuquerque-nm-studio-b-blue-microphone.jpg,expanded visible subject and added factual location when useful
,vohn-1.jpg,vohn-on-air-studio-portrait.jpg,expanded visible subject and added factual location when useful
,vohn-1-view-02.jpg,vohn-on-air-studio-portrait-view-02.jpg,expanded visible subject and added factual location when useful
,vohn-2.jpg,vohn-live-singer-microphone-performance.jpg,expanded visible subject and added factual location when useful
,vohn-2-view-02.jpg,vohn-live-singer-microphone-performance-view-02.jpg,expanded visible subject and added factual location when useful
,whats-poppin.png,whats-poppin-neon-artist-cover-art.png,expanded visible subject and added factual location when useful
,yung-critical.jpg,yung-critical-urban-album-cover.jpg,expanded visible subject and added factual location when useful
,checkmark-audio-logo-mark.png,checkmark-audio-albuquerque-nm-recording-studio-logo.png,expanded visible subject and added factual location when useful
,cma-logo.jpg,checkmark-audio-headphones-microphone-logo-black.jpg,expanded logo or icon identity from visible mark
,cma-logo1.png,checkmark-audio-headphones-microphone-outline-logo.png,expanded logo or icon identity from visible mark
,cma-logo2.jpg,checkmark-audio-headphones-microphone-logo-white-background.jpg,expanded logo or icon identity from visible mark
,cmalogo-new.png,checkmark-audio-headphones-microphone-logo-white.png,expanded logo or icon identity from visible mark
,cme-logo1.png,checkmark-music-entertainment-logo-black.png,expanded logo or icon identity from visible mark
,cross-icon.png,facebook-logo-white.png,expanded logo or icon identity from visible mark
,instagram-icon.png,instagram-logo-white.png,expanded logo or icon identity from visible mark
,lafs-logo.png,los-angeles-film-school-logo-view-03.png,expanded logo identity from visible mark; exact duplicate retained as a numbered view
,library-logo.webp,library-of-congress-logo.webp,expanded logo or icon identity from visible mark
,library-sign.png,checkmark-audio-library-sign.png,expanded logo or icon identity from visible mark
,namm-logo.png,namm-believe-in-music-logo.png,expanded logo or icon identity from visible mark
,rrfcs-logo.png,recording-radio-film-connection-school-logo.png,expanded logo or icon identity from visible mark
,soundcloud-logo.png,soundcloud-logo-white.png,expanded logo or icon identity from visible mark
,twitter-icon.png,twitter-bird-logo-white.png,expanded logo or icon identity from visible mark
,logo-gold-transparent.png,checkmark-audio-gold-headphones-microphone-logo-transparent.png,standardized visible Checkmark Audio logo naming
,logo-gold-transparent-view-02.png,checkmark-audio-gold-headphones-microphone-logo-transparent-view-02.png,standardized visible Checkmark Audio logo naming
,cma-logo-updated-1.png,checkmark-audio-headphones-microphone-logo-updated.png,standardized visible Checkmark Audio logo naming
,cma-logo-updated-2.png,checkmark-audio-headphones-microphone-logo-updated-white.png,standardized visible Checkmark Audio logo naming
,cma-logo-updated-2-view-02.png,checkmark-audio-headphones-microphone-logo-updated-white-view-02.png,standardized visible Checkmark Audio logo naming
,cma-logo-view-02.jpg,checkmark-audio-headphones-microphone-logo-black-view-02.jpg,standardized visible Checkmark Audio logo naming
,cma-logo1-1.jpg,checkmark-audio-headphones-microphone-logo-gray-background.jpg,standardized visible Checkmark Audio logo naming
,headphones-mic-icon-white.png,checkmark-audio-headphones-microphone-logo-icon-white.png,standardized visible Checkmark Audio logo naming
,headphones-mic-icon-white-view-02.png,checkmark-audio-headphones-microphone-logo-icon-white-view-02.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-large.png,checkmark-audio-circular-logo-pattern-large.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-large-view-02.png,checkmark-audio-circular-logo-pattern-large-view-02.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-small.png,checkmark-audio-circular-logo-pattern-small.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-small-view-02.png,checkmark-audio-circular-logo-pattern-small-view-02.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-small-view-03.png,checkmark-audio-circular-logo-pattern-small-view-03.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-blur.png,checkmark-audio-circular-logo-pattern-blur.png,standardized visible Checkmark Audio logo naming
,circular-logo-pattern-blur-view-02.png,checkmark-audio-circular-logo-pattern-blur-view-02.png,standardized visible Checkmark Audio logo naming
,checkmark-audio-equalizer-mark.jpg,checkmark-audio-equalizer-logo-mark.jpg,standardized visible Checkmark Audio logo naming
,checkmark-audio-music-studio-logo.jpg,checkmark-audio-recording-studio-logo.jpg,standardized visible Checkmark Audio logo naming
,checkmark-audio-music-studio-logo.jpeg,checkmark-audio-recording-studio-logo.jpeg,standardized visible Checkmark Audio logo naming
,checkmark-audio-music-studio-logo-2.jpg,checkmark-audio-recording-studio-headphones-microphone-logo.jpg,standardized visible Checkmark Audio logo naming
,checkmark-audio-music-studio-logo-2-view-02.jpg,checkmark-audio-recording-studio-headphones-microphone-logo-view-02.jpg,standardized visible Checkmark Audio logo naming
,checkmark-audio-music-studio-logo-2-view-03.jpg,checkmark-audio-recording-studio-headphones-microphone-logo-view-03.jpg,standardized visible Checkmark Audio logo naming
,microphone-keyboard-cma-overlay-01.jpg,checkmark-audio-logo-microphone-keyboard-overlay-view-01.jpg,standardized visible Checkmark Audio logo naming
,microphone-keyboard-cma-overlay-02.jpg,checkmark-audio-logo-microphone-keyboard-overlay-view-02.jpg,standardized visible Checkmark Audio logo naming
,microphone-keyboard-cma-overlay-03.jpg,checkmark-audio-logo-microphone-keyboard-overlay-view-03.jpg,standardized visible Checkmark Audio logo naming
